20201104015305080,0.053063,-0.036359,0.016283,-0.203997,-0.011394,-1.406913,-0.020492,0.010992,-0.999251
20201104015305105,0.053811,-0.034265,0.015325,-0.203845,-0.011228,-1.406377,-0.021079,0.010801,-0.999509
20201104015305131,0.053294,-0.035195,0.016580,-0.204268,-0.011246,-1.408494,-0.020215,0.010943,-0.999702
20201104015305156,0.052829,-0.034724,0.016424,-0.204122,-0.011272,-1.407394,-0.020348,0.010755,-0.999387
20201104015305181,0.052411,-0.035071,0.015118,-0.204358,-0.011405,-1.409656,-0.020228,0.010841,-0.999525
20201104015305206,0.052545,-0.035135,0.016516,-0.203847,-0.011201,-1.407531,-0.020781,0.010902,-0.999132
20201104015305231,0.053428,-0.035921,0.014958,-0.204163,-0.011518,-1.409515,-0.020355,0.010692,-0.999221
20201104015305257,0.053453,-0.033374,0.014834,-0.203891,-0.011184,-1.405553,-0.020786,0.010814,-0.999475
20201104015305282,0.052662,-0.034835,0.015619,-0.204113,-0.011213,-1.407267,-0.020691,0.010928,-0.999826
20201104015305307,0.053483,-0.035505,0.015587,-0.204106,-0.011637,-1.409242,-0.020503,0.010992,-0.999386
20201104015305332,0.052099,-0.034395,0.015131,-0.204013,-0.011158,-1.405885,-0.020737,0.010896,-0.999287
20201104015305358,0.053262,-0.036366,0.015256,-0.204048,-0.011568,-1.408360,-0.020355,0.011229,-0.999360
20201104015305383,0.052831,-0.034845,0.015871,-0.204117,-0.011615,-1.409017,-0.020620,0.010819,-0.999136
20201104015305408,0.053193,-0.035522,0.016022,-0.204282,-0.011606,-1.408994,-0.020292,0.010871,-0.999511
20201104015305433,0.053780,-0.034807,0.015376,-0.204220,-0.011503,-1.407626,-0.020284,0.011033,-0.999459
20201104015305459,0.052765,-0.035417,0.015015,-0.204273,-0.011411,-1.407979,-0.020532,0.010780,-0.999585
20201104015305484,0.051956,-0.035805,0.015402,-0.203828,-0.011205,-1.404472,-0.020563,0.010922,-0.999424
20201104015305509,0.053775,-0.034858,0.015791,-0.204089,-0.011277,-1.405432,-0.020173,0.010902,-0.999585
20201104015305535,0.052702,-0.035326,0.016235,-0.204010,-0.011115,-1.406361,-0.020524,0.011069,-0.999541
20201104015305561,0.052835,-0.034026,0.015173,-0.203947,-0.011400,-1.407303,-0.020730,0.010976,-0.999579
20201104015305586,0.052916,-0.036695,0.015642,-0.204007,-0.011370,-1.406510,-0.020528,0.010901,-0.999458
20201104015305613,0.052791,-0.035698,0.015180,-0.204220,-0.011501,-1.408158,-0.020608,0.011074,-0.999545
20201104015305638,0.051868,-0.034194,0.015672,-0.203990,-0.011443,-1.407634,-0.021078,0.011022,-1.000558
20201104015305663,0.053352,-0.035084,0.015950,-0.204008,-0.011269,-1.406426,-0.020303,0.010121,-0.998238
20201104015305689,0.052560,-0.035673,0.015632,-0.203858,-0.011187,-1.405589,-0.020391,0.010646,-0.998792
20201104015305714,0.053096,-0.035204,0.015328,-0.204084,-0.011323,-1.406128,-0.020348,0.011086,-0.999113
20201104015305740,0.052677,-0.034816,0.015031,-0.203987,-0.011527,-1.408257,-0.021249,0.010759,-0.999148
20201104015305766,0.053447,-0.034961,0.016183,-0.204158,-0.011488,-1.407880,-0.021370,0.010840,-0.999015
20201104015305824,0.053719,-0.035646,0.016398,-0.204483,-0.011773,-1.410794,-0.019250,0.010573,-0.999326
20201104015305850,0.052383,-0.034800,0.015645,-0.204190,-0.011540,-1.408284,-0.021038,0.010734,-1.000314
20201104015305875,0.053797,-0.033975,0.016023,-0.204361,-0.011444,-1.407901,-0.020574,0.010571,-0.999262
20201104015305901,0.052896,-0.035618,0.015622,-0.203812,-0.011048,-1.405420,-0.020737,0.011577,-0.999167
20201104015305926,0.052863,-0.035255,0.015747,-0.204050,-0.011151,-1.406556,-0.021780,0.011399,-0.999213
20201104015305951,0.053121,-0.035018,0.016205,-0.203939,-0.011351,-1.406831,-0.020506,0.010413,-0.999285
20201104015305977,0.053552,-0.035828,0.016122,-0.204192,-0.011223,-1.407133,-0.021960,0.011030,-0.999294
20201104015306002,0.053212,-0.035982,0.015873,-0.204010,-0.011502,-1.408511,-0.019604,0.010754,-0.999366
20201104015306027,0.052856,-0.034840,0.015993,-0.203898,-0.011219,-1.406795,-0.021561,0.011054,-0.998891
20201104015306053,0.053409,-0.034089,0.014772,-0.204169,-0.011626,-1.409301,-0.019648,0.010765,-0.999777
20201104015306078,0.053341,-0.035419,0.015839,-0.204583,-0.012079,-1.412042,-0.021116,0.010886,-0.999444
20201104015306103,0.053101,-0.036574,0.016043,-0.204181,-0.011795,-1.410995,-0.019722,0.010577,-0.999364
20201104015306129,0.053592,-0.035991,0.016297,-0.204362,-0.011641,-1.409012,-0.021237,0.010983,-0.999551
20201104015306154,0.053427,-0.034654,0.015524,-0.204490,-0.011570,-1.410103,-0.020095,0.010645,-0.999646
20201104015306180,0.052151,-0.034494,0.016198,-0.204359,-0.011695,-1.408943,-0.021036,0.011010,-0.999468
20201104015306205,0.051408,-0.036430,0.015606,-0.203951,-0.011334,-1.406652,-0.021122,0.010903,-0.999208
20201104015306230,0.053001,-0.035702,0.015996,-0.204262,-0.011379,-1.407888,-0.019587,0.010649,-0.999358
20201104015306256,0.052912,-0.035221,0.015938,-0.204338,-0.011561,-1.409303,-0.021738,0.011252,-0.999817
20201104015306281,0.052792,-0.034941,0.015053,-0.204337,-0.011638,-1.409699,-0.019594,0.010830,-0.999246
20201104015306307,0.052347,-0.034174,0.015177,-0.204388,-0.011257,-1.406571,-0.020723,0.011032,-0.999490
20201104015306332,0.052683,-0.035859,0.016194,-0.204167,-0.011639,-1.409587,-0.020647,0.010761,-0.999764
20201104015306358,0.053538,-0.035739,0.015536,-0.204540,-0.011960,-1.412306,-0.021302,0.011014,-0.999815
20201104015306383,0.053332,-0.035632,0.015328,-0.204577,-0.011733,-1.411081,-0.020555,0.010891,-0.999520
20201104015306409,0.053811,-0.034838,0.015596,-0.204170,-0.011308,-1.407668,-0.020091,0.010243,-0.999430
20201104015306434,0.052244,-0.035658,0.015725,-0.204088,-0.011482,-1.408277,-0.020992,0.010946,-1.000052
20201104015306460,0.052834,-0.035850,0.014550,-0.203947,-0.011380,-1.406589,-0.019775,0.011068,-1.001747
20201104015306485,0.052278,-0.035233,0.015156,-0.204160,-0.011528,-1.409419,-0.020974,0.011174,-1.000258
20201104015306510,0.052492,-0.036048,0.015999,-0.204344,-0.011617,-1.409207,-0.020169,0.010762,-0.999383
20201104015306536,0.051823,-0.034608,0.014720,-0.204155,-0.011321,-1.406612,-0.021042,0.010899,-0.999562
20201104015306561,0.053603,-0.035245,0.016624,-0.204287,-0.011446,-1.407350,-0.019971,0.010919,-0.999745
20201104015306588,0.053394,-0.034810,0.014324,-0.204147,-0.011412,-1.406721,-0.020900,0.011169,-0.999506
20201104015306613,0.052210,-0.034858,0.016233,-0.204133,-0.011494,-1.407559,-0.019681,0.010873,-0.999596
20201104015306638,0.052688,-0.035012,0.015433,-0.204247,-0.011335,-1.406663,-0.021412,0.011112,-0.999470
20201104015306664,0.052759,-0.036775,0.015186,-0.204201,-0.011484,-1.406328,-0.020249,0.011141,-0.999735
20201104015306689,0.052614,-0.035315,0.016517,-0.203988,-0.011234,-1.405989,-0.020894,0.010938,-0.999293
20201104015306714,0.053408,-0.035098,0.015465,-0.204182,-0.011358,-1.407544,-0.020815,0.010981,-0.999738
20201104015306739,0.052577,-0.036152,0.014906,-0.204238,-0.011606,-1.408038,-0.020217,0.010610,-0.999589
20201104015306764,0.054328,-0.034969,0.014467,-0.204323,-0.011266,-1.407849,-0.020870,0.010675,-0.999316
20201104015306790,0.051490,-0.035487,0.015445,-0.204095,-0.011510,-1.407543,-0.020317,0.010817,-0.999758
20201104015306815,0.053200,-0.035711,0.015165,-0.204349,-0.011678,-1.409586,-0.021158,0.011256,-0.999285
20201104015306841,0.052816,-0.034872,0.015976,-0.204336,-0.011691,-1.408857,-0.019999,0.010596,-0.999556
20201104015306866,0.051983,-0.035921,0.014996,-0.204219,-0.011647,-1.407998,-0.020920,0.011094,-0.998990
20201104015306892,0.052293,-0.036299,0.015219,-0.204118,-0.011728,-1.409768,-0.019801,0.010895,-0.999809
20201104015306917,0.053071,-0.035210,0.016250,-0.204108,-0.011644,-1.408120,-0.021037,0.010845,-0.999655
20201104015306942,0.052231,-0.035774,0.015581,-0.203940,-0.011163,-1.404937,-0.020067,0.010868,-0.999531
20201104015306969,0.051923,-0.034192,0.016878,-0.204181,-0.011669,-1.407136,-0.021306,0.011235,-0.999441
20201104015306994,0.053744,-0.034995,0.016258,-0.204011,-0.011428,-1.407225,-0.020618,0.011057,-0.999647
20201104015307020,0.053366,-0.035197,0.016697,-0.203996,-0.011389,-1.406520,-0.020946,0.010974,-0.999359
20201104015307048,0.052263,-0.034713,0.016053,-0.203935,-0.011151,-1.404491,-0.020983,0.010942,-0.999390
20201104015307073,0.053360,-0.035333,0.015289,-0.204070,-0.011296,-1.406145,-0.020072,0.010763,-0.999436
20201104015307099,0.052291,-0.035056,0.015493,-0.203937,-0.011201,-1.406564,-0.021388,0.011196,-0.999560
20201104015307124,0.052483,-0.035146,0.015840,-0.204175,-0.011076,-1.404738,-0.019997,0.010780,-0.999290
20201104015307150,0.052216,-0.035537,0.015817,-0.203955,-0.010844,-1.402976,-0.021171,0.010894,-0.999639
20201104015307175,0.052893,-0.033646,0.016119,-0.204193,-0.011288,-1.406188,-0.020242,0.010903,-0.999337
20201104015307203,0.053763,-0.035505,0.015905,-0.204068,-0.011177,-1.406559,-0.020839,0.010941,-0.999534
20201104015307228,0.053123,-0.034852,0.016789,-0.204296,-0.011432,-1.408533,-0.020492,0.011018,-0.999508
20201104015307254,0.053133,-0.032958,0.016112,-0.203988,-0.011251,-1.405079,-0.020641,0.011469,-0.999985
20201104015307279,0.052395,-0.036691,0.015418,-0.203952,-0.011299,-1.406173,-0.019612,0.011015,-0.999987
20201104015307304,0.052893,-0.035609,0.016581,-0.204266,-0.011248,-1.406568,-0.021198,0.011119,-0.999322
20201104015307329,0.052010,-0.035227,0.015211,-0.204003,-0.011113,-1.404903,-0.019875,0.010981,-1.000209
20201104015307355,0.052730,-0.035155,0.015366,-0.203973,-0.011292,-1.404652,-0.021060,0.011162,-1.000263
20201104015307380,0.052590,-0.036540,0.014907,-0.203817,-0.011055,-1.403916,-0.020690,0.010936,-0.999727
20201104015307405,0.052884,-0.034701,0.014914,-0.204113,-0.011512,-1.408065,-0.020883,0.010983,-0.999190
20201104015307431,0.052784,-0.035249,0.015567,-0.204175,-0.011143,-1.405607,-0.020409,0.010704,-0.999602
20201104015307456,0.053625,-0.036160,0.016049,-0.204101,-0.011097,-1.405862,-0.020504,0.010820,-0.999517
20201104015307481,0.052630,-0.035286,0.015873,-0.204116,-0.011151,-1.405668,-0.020608,0.010948,-0.999532
20201104015307506,0.052828,-0.034278,0.015068,-0.204052,-0.011105,-1.406095,-0.020127,0.010860,-0.999599
20201104015307532,0.052907,-0.036673,0.015151,-0.203930,-0.010921,-1.404521,-0.020779,0.010997,-0.999269
20201104015307557,0.053642,-0.035497,0.015687,-0.203626,-0.010990,-1.404291,-0.020446,0.010701,-0.999569
20201104015307582,0.053169,-0.035494,0.015772,-0.203859,-0.010953,-1.404902,-0.020933,0.010792,-0.999405
20201104015307608,0.053012,-0.034595,0.015314,-0.203947,-0.011426,-1.407949,-0.020670,0.010972,-0.999944
20201104015307633,0.053109,-0.034554,0.016349,-0.203923,-0.011422,-1.407169,-0.020683,0.010836,-0.999649
20201104015307659,0.052487,-0.035672,0.015679,-0.203891,-0.010977,-1.403379,-0.020268,0.010901,-0.999059
20201104015307684,0.052760,-0.036427,0.015485,-0.204119,-0.011272,-1.406779,-0.020587,0.010862,-1.000111
20201104015307709,0.052762,-0.035011,0.016130,-0.203988,-0.011296,-1.406835,-0.020458,0.011028,-0.999740
20201104015307734,0.052678,-0.035765,0.016144,-0.204072,-0.011409,-1.407860,-0.020650,0.011282,-0.999463
20201104015307760,0.053811,-0.035519,0.016156,-0.204103,-0.011336,-1.406693,-0.020538,0.010917,-0.999625
20201104015307785,0.052555,-0.036057,0.016087,-0.204022,-0.011222,-1.406608,-0.020633,0.010756,-0.999595
20201104015307810,0.051661,-0.035901,0.015754,-0.203848,-0.011075,-1.405582,-0.020746,0.010856,-0.999740
20201104015307836,0.052299,-0.034509,0.013890,-0.203940,-0.011140,-1.404330,-0.020114,0.010925,-0.999643
20201104015307862,0.053250,-0.034638,0.015838,-0.203959,-0.011214,-1.405439,-0.020776,0.010896,-0.999509
20201104015307888,0.052744,-0.033598,0.015578,-0.203965,-0.011392,-1.406804,-0.020839,0.010764,-0.999503
20201104015307913,0.052209,-0.035617,0.016157,-0.204269,-0.011607,-1.408671,-0.020352,0.011002,-0.999422
20201104015307938,0.052301,-0.035100,0.016092,-0.203918,-0.011205,-1.405552,-0.020940,0.010990,-0.999274
20201104015307963,0.052062,-0.034857,0.015963,-0.204091,-0.011459,-1.406067,-0.020235,0.010770,-0.999340
20201104015307989,0.053183,-0.035750,0.015865,-0.203718,-0.011364,-1.407217,-0.020677,0.010929,-0.999773
20201104015308014,0.053740,-0.035105,0.016068,-0.203755,-0.011018,-1.404744,-0.020392,0.010949,-0.999360
20201104015308039,0.052274,-0.033918,0.016958,-0.204229,-0.011523,-1.407598,-0.020602,0.010807,-0.999642
20201104015308064,0.051911,-0.035625,0.015455,-0.204250,-0.011806,-1.409155,-0.020281,0.010850,-0.999470
20201104015308090,0.052672,-0.035370,0.016287,-0.204104,-0.011449,-1.406853,-0.020774,0.010920,-0.999269
20201104015308115,0.053112,-0.035189,0.014854,-0.203905,-0.011434,-1.405085,-0.020218,0.010393,-0.999673
20201104015308140,0.052684,-0.036026,0.016319,-0.204046,-0.011306,-1.405800,-0.020649,0.010865,-0.999638
20201104015308166,0.053324,-0.035506,0.016119,-0.203882,-0.011121,-1.404882,-0.019692,0.010900,-0.999560
20201104015308191,0.054094,-0.034954,0.015626,-0.204088,-0.011231,-1.405222,-0.021071,0.011197,-0.999459
20201104015308216,0.054045,-0.035506,0.015764,-0.204084,-0.011469,-1.406232,-0.020005,0.010940,-0.999437
20201104015308242,0.053525,-0.034694,0.016279,-0.204168,-0.011446,-1.405925,-0.021478,0.011316,-0.999637
20201104015308268,0.053527,-0.035237,0.015562,-0.204149,-0.011361,-1.405465,-0.020681,0.011154,-0.999507
20201104015308293,0.054116,-0.036683,0.015654,-0.204121,-0.011157,-1.404444,-0.020761,0.010927,-0.999414
20201104015308319,0.054206,-0.034559,0.014458,-0.204219,-0.011425,-1.407418,-0.020459,0.010837,-0.999229
20201104015308344,0.053471,-0.035248,0.015135,-0.203770,-0.010795,-1.403250,-0.020254,0.010341,-0.999422
20201104015308370,0.051786,-0.034685,0.014969,-0.204080,-0.010824,-1.402622,-0.020922,0.010645,-0.999815
20201104015308395,0.052396,-0.035650,0.016097,-0.203972,-0.011240,-1.403560,-0.019862,0.010325,-0.999969
20201104015308420,0.051608,-0.035484,0.015546,-0.204066,-0.011310,-1.405772,-0.021237,0.010770,-0.999392
20201104015308446,0.051640,-0.035850,0.014633,-0.203764,-0.010981,-1.403156,-0.019383,0.010502,-0.999578
20201104015308471,0.051803,-0.035201,0.015265,-0.203887,-0.011210,-1.403811,-0.021484,0.011158,-0.999478
20201104015308497,0.053130,-0.034847,0.015913,-0.204013,-0.011299,-1.405784,-0.020228,0.010916,-0.999501
20201104015308522,0.052921,-0.035228,0.015339,-0.204080,-0.011660,-1.408112,-0.021137,0.011091,-0.999790
20201104015308547,0.052388,-0.035412,0.015204,-0.204068,-0.011440,-1.406772,-0.020257,0.010467,-0.999642
20201104015308573,0.053574,-0.035593,0.015576,-0.204147,-0.011447,-1.406348,-0.020859,0.010920,-0.999681
20201104015308598,0.053054,-0.035662,0.016617,-0.203719,-0.011167,-1.404791,-0.020982,0.011007,-0.999057
20201104015308623,0.053623,-0.034884,0.016840,-0.203462,-0.011132,-1.402557,-0.020247,0.010908,-1.000706
20201104015308652,0.052517,-0.035338,0.015860,-0.204247,-0.011554,-1.407120,-0.020717,0.011011,-0.999430
20201104015308677,0.053623,-0.036487,0.014412,-0.204088,-0.011466,-1.406898,-0.019809,0.010713,-0.999663
20201104015308703,0.053005,-0.034829,0.015860,-0.203890,-0.010992,-1.404565,-0.020428,0.010710,-0.999360
20201104015308728,0.052588,-0.034232,0.015659,-0.203977,-0.011309,-1.405433,-0.020174,0.010911,-0.999609
20201104015308753,0.052604,-0.034792,0.015052,-0.204031,-0.011176,-1.405268,-0.021019,0.011018,-0.999497
20201104015308779,0.053266,-0.034970,0.016325,-0.203981,-0.011123,-1.404839,-0.020072,0.011062,-0.999869
20201104015308804,0.053816,-0.033823,0.015804,-0.203691,-0.011138,-1.405007,-0.021060,0.011049,-0.999394
20201104015308829,0.053870,-0.035278,0.014546,-0.203860,-0.011183,-1.403981,-0.020287,0.010923,-0.999472
20201104015308856,0.052436,-0.034715,0.016167,-0.204212,-0.011736,-1.407503,-0.020571,0.010368,-0.999576
20201104015308881,0.052378,-0.034046,0.015113,-0.204171,-0.011542,-1.407149,-0.020464,0.010416,-0.999146
20201104015308906,0.052868,-0.035353,0.015682,-0.203715,-0.010896,-1.401894,-0.020470,0.010885,-0.999454
20201104015308932,0.052721,-0.035763,0.015548,-0.203913,-0.011111,-1.404382,-0.020607,0.010950,-0.999070
20201104015308957,0.053191,-0.033803,0.016082,-0.204072,-0.011164,-1.405484,-0.020296,0.010970,-0.999499
20201104015308982,0.052815,-0.034948,0.016331,-0.204054,-0.011109,-1.404179,-0.020897,0.010776,-0.999099
20201104015309007,0.052427,-0.036012,0.015448,-0.204031,-0.010937,-1.403488,-0.020021,0.010620,-0.999533
20201104015309033,0.053077,-0.034123,0.015338,-0.204069,-0.011089,-1.404465,-0.020577,0.010789,-0.999566
20201104015309058,0.053176,-0.034698,0.015147,-0.203986,-0.011083,-1.405184,-0.020302,0.011022,-0.999476
20201104015309083,0.053104,-0.035567,0.016837,-0.204351,-0.011292,-1.406684,-0.020286,0.010596,-0.999758
20201104015309108,0.052284,-0.036805,0.015523,-0.204264,-0.011213,-1.405962,-0.020907,0.010642,-0.999241
20201104015309134,0.051772,-0.036609,0.015335,-0.203962,-0.011378,-1.404823,-0.019252,0.012121,-1.001119
20201104015309159,0.052025,-0.036641,0.015998,-0.204154,-0.011471,-1.406868,-0.021331,0.011180,-0.999626
20201104015309184,0.051582,-0.034596,0.015358,-0.204188,-0.011553,-1.409046,-0.020705,0.010668,-1.000065
20201104015309209,0.052327,-0.035359,0.014859,-0.203901,-0.011112,-1.405193,-0.019261,0.010306,-0.999375
20201104015309235,0.051729,-0.036194,0.016524,-0.204126,-0.011085,-1.405960,-0.021745,0.011025,-0.999430
20201104015309261,0.054257,-0.036760,0.016616,-0.203848,-0.010812,-1.403594,-0.019714,0.010808,-0.999297
20201104015309286,0.053494,-0.035473,0.015983,-0.203993,-0.011194,-1.404660,-0.021477,0.010965,-0.999073
20201104015309312,0.052774,-0.034741,0.015880,-0.204151,-0.011145,-1.406175,-0.019719,0.010630,-0.999801
20201104015309337,0.051683,-0.034036,0.015906,-0.204079,-0.011384,-1.407467,-0.021502,0.011034,-0.999664
20201104015309364,0.052770,-0.035042,0.017083,-0.203679,-0.010966,-1.403403,-0.019381,0.010675,-0.999574
20201104015309389,0.052281,-0.034973,0.014816,-0.203758,-0.011120,-1.404584,-0.021792,0.010830,-0.999687
20201104015309415,0.052738,-0.035437,0.015595,-0.204052,-0.011301,-1.406636,-0.019857,0.010566,-0.999640
20201104015309440,0.052872,-0.035697,0.016227,-0.204320,-0.011495,-1.406991,-0.020536,0.010693,-0.999312
20201104015309465,0.052864,-0.033754,0.016412,-0.203972,-0.011186,-1.405323,-0.020439,0.010961,-0.999207
20201104015309491,0.052518,-0.035736,0.015211,-0.203979,-0.011223,-1.406255,-0.020821,0.010933,-0.999356
20201104015309516,0.052314,-0.035730,0.016559,-0.204141,-0.011437,-1.408227,-0.020723,0.011219,-0.999328
20201104015309541,0.052207,-0.034773,0.015608,-0.203815,-0.010896,-1.404017,-0.020966,0.010779,-0.999581
20201104015309566,0.052145,-0.033883,0.016561,-0.203834,-0.011092,-1.405256,-0.020032,0.010710,-0.999828
20201104015309592,0.053589,-0.035294,0.015881,-0.203702,-0.011210,-1.405641,-0.020151,0.010990,-0.999465
20201104015309620,0.053453,-0.035452,0.017139,-0.203576,-0.010974,-1.403747,-0.021356,0.011058,-0.999821
20201104015309645,0.052457,-0.035479,0.016389,-0.203801,-0.010928,-1.403044,-0.019920,0.010822,-0.999632
20201104015309671,0.052255,-0.034493,0.014951,-0.203961,-0.011139,-1.404552,-0.021585,0.011017,-0.999451
20201104015309696,0.053365,-0.035312,0.015830,-0.203413,-0.010897,-1.402847,-0.020490,0.010737,-0.999527
20201104015309723,0.052977,-0.034540,0.014968,-0.204086,-0.011575,-1.407898,-0.021038,0.010932,-0.999265
20201104015309748,0.052526,-0.034813,0.015643,-0.203879,-0.011469,-1.406680,-0.020239,0.010784,-0.999224
20201104015309773,0.053228,-0.035257,0.016449,-0.204063,-0.011358,-1.407452,-0.020788,0.011191,-0.999364
20201104015309799,0.052956,-0.034502,0.015227,-0.203769,-0.011232,-1.405162,-0.020106,0.010813,-0.999345
20201104015309824,0.053383,-0.035250,0.014834,-0.203805,-0.010995,-1.404331,-0.021251,0.010606,-0.998318
20201104015309849,0.053151,-0.034750,0.015428,-0.203882,-0.010979,-1.404244,-0.020006,0.011106,-0.999866
20201104015309874,0.052674,-0.035876,0.016012,-0.204061,-0.011032,-1.404861,-0.020431,0.010967,-0.999326
20201104015309899,0.053466,-0.035250,0.015438,-0.203925,-0.010747,-1.402970,-0.020823,0.010625,-0.999606
20201104015309925,0.052271,-0.035420,0.017047,-0.204035,-0.010839,-1.404553,-0.020367,0.010836,-0.999643
20201104015309950,0.053498,-0.035624,0.015227,-0.203723,-0.011065,-1.404998,-0.020975,0.011030,-0.999395
20201104015309977,0.052329,-0.035925,0.015597,-0.203858,-0.011289,-1.405897,-0.019689,0.010606,-0.999379
20201104015310003,0.053052,-0.034991,0.016103,-0.203514,-0.010726,-1.401375,-0.020990,0.010949,-0.999374
20201104015310028,0.052300,-0.035419,0.015368,-0.203976,-0.011150,-1.405476,-0.019876,0.010649,-0.999362
20201104015310054,0.053229,-0.035060,0.016949,-0.204021,-0.011294,-1.405476,-0.021179,0.010940,-0.999236
20201104015310079,0.053304,-0.036423,0.016254,-0.204046,-0.011139,-1.405666,-0.019699,0.011066,-0.999715
20201104015310104,0.052710,-0.034394,0.015910,-0.203910,-0.011181,-1.405589,-0.021388,0.011201,-0.999474
20201104015310129,0.053527,-0.034811,0.015858,-0.203637,-0.010932,-1.402494,-0.020692,0.011315,-0.999470
20201104015310157,0.052411,-0.034729,0.015307,-0.204051,-0.011169,-1.405715,-0.020146,0.010731,-0.999590
20201104015310182,0.052204,-0.034865,0.015481,-0.203690,-0.010971,-1.404025,-0.020383,0.010838,-0.999471
20201104015310208,0.052535,-0.036009,0.016345,-0.204028,-0.011080,-1.405257,-0.020520,0.010619,-0.999426
20201104015310233,0.052264,-0.035233,0.016316,-0.204145,-0.011206,-1.406415,-0.020180,0.010782,-0.999524
20201104015310258,0.053974,-0.035235,0.015198,-0.204333,-0.011547,-1.408132,-0.020602,0.010729,-0.999914
20201104015310284,0.052117,-0.034544,0.015133,-0.204216,-0.011234,-1.406944,-0.020808,0.010837,-0.999917
20201104015310309,0.052306,-0.036196,0.014598,-0.204294,-0.011469,-1.408702,-0.020338,0.010825,-0.999399
20201104015310334,0.052498,-0.034554,0.016212,-0.204214,-0.011073,-1.406344,-0.020728,0.010920,-0.999516
20201104015310359,0.051971,-0.035360,0.014703,-0.203616,-0.010825,-1.401985,-0.020491,0.010645,-0.999696
