20201028002636197,3727.03403,N,12639.42243,E,65.8,M
20201028002636296,3727.03400,N,12639.42241,E,65.9,M
20201028002636395,3727.03397,N,12639.42241,E,65.8,M
20201028002636500,3727.03397,N,12639.42241,E,65.8,M
20201028002636601,3727.03393,N,12639.42240,E,65.8,M
20201028002636697,3727.03390,N,12639.42239,E,65.8,M
20201028002636798,3727.03388,N,12639.42238,E,65.8,M
20201028002636895,3727.03386,N,12639.42238,E,65.8,M
20201028002636995,3727.03381,N,12639.42236,E,65.8,M
20201028002637100,3727.03380,N,12639.42236,E,65.8,M
20201028002637201,3727.03378,N,12639.42236,E,65.8,M
20201028002637296,3727.03375,N,12639.42235,E,65.8,M
20201028002637398,3727.03371,N,12639.42235,E,65.8,M
20201028002637500,3727.03368,N,12639.42233,E,65.8,M
20201028002637602,3727.03367,N,12639.42233,E,65.8,M
20201028002637699,3727.03361,N,12639.42231,E,65.9,M
20201028002637798,3727.03358,N,12639.42229,E,65.9,M
20201028002637898,3727.03354,N,12639.42228,E,66.0,M
20201028002637996,3727.03350,N,12639.42226,E,66.0,M
20201028002638093,3727.03348,N,12639.42225,E,66.0,M
20201028002638190,3727.03344,N,12639.42224,E,66.1,M
20201028002638296,3727.03343,N,12639.42222,E,66.2,M
20201028002638395,3727.03339,N,12639.42221,E,66.2,M
20201028002638496,3727.03337,N,12639.42221,E,66.2,M
20201028002638596,3727.03337,N,12639.42221,E,66.2,M
20201028002638693,3727.03334,N,12639.42220,E,66.2,M
20201028002638793,3727.03332,N,12639.42219,E,66.2,M
20201028002638897,3727.03330,N,12639.42219,E,66.2,M
20201028002638992,3727.03328,N,12639.42220,E,66.2,M
20201028002639101,3727.03328,N,12639.42220,E,66.1,M
20201028002639194,3727.03322,N,12639.42217,E,66.2,M
20201028002639296,3727.03320,N,12639.42217,E,66.2,M
20201028002639395,3727.03320,N,12639.42218,E,66.2,M
20201028002639490,3727.03316,N,12639.42216,E,66.2,M
20201028002639594,3727.03314,N,12639.42216,E,66.2,M
20201028002639697,3727.03312,N,12639.42214,E,66.3,M
20201028002639796,3727.03311,N,12639.42216,E,66.2,M
20201028002639896,3727.03308,N,12639.42214,E,66.3,M
20201028002639999,3727.03306,N,12639.42214,E,66.3,M
20201028002640101,3727.03304,N,12639.42214,E,66.3,M
20201028002640197,3727.03303,N,12639.42212,E,66.4,M
20201028002640295,3727.03302,N,12639.42212,E,66.4,M
20201028002640397,3727.03300,N,12639.42212,E,66.4,M
20201028002640495,3727.03299,N,12639.42212,E,66.4,M
20201028002640598,3727.03299,N,12639.42213,E,66.4,M
20201028002640697,3727.03295,N,12639.42210,E,66.4,M
20201028002640794,3727.03295,N,12639.42212,E,66.4,M
20201028002640894,3727.03292,N,12639.42210,E,66.4,M
20201028002641000,3727.03292,N,12639.42210,E,66.4,M
20201028002641102,3727.03288,N,12639.42208,E,66.4,M
20201028002641202,3727.03287,N,12639.42208,E,66.4,M
20201028002641295,3727.03283,N,12639.42206,E,66.5,M
20201028002641396,3727.03283,N,12639.42206,E,66.4,M
20201028002641496,3727.03281,N,12639.42206,E,66.4,M
20201028002641599,3727.03275,N,12639.42202,E,66.5,M
20201028002641697,3727.03274,N,12639.42203,E,66.4,M
20201028002641797,3727.03272,N,12639.42202,E,66.4,M
20201028002641895,3727.03270,N,12639.42200,E,66.4,M
20201028002641995,3727.03268,N,12639.42201,E,66.4,M
20201028002642099,3727.03267,N,12639.42201,E,66.3,M
20201028002642190,3727.03264,N,12639.42199,E,66.3,M
20201028002642287,3727.03261,N,12639.42198,E,66.3,M
20201028002642397,3727.03260,N,12639.42198,E,66.3,M
20201028002642499,3727.03257,N,12639.42195,E,66.3,M
20201028002642593,3727.03255,N,12639.42196,E,66.2,M
20201028002642694,3727.03252,N,12639.42195,E,66.2,M
20201028002642795,3727.03249,N,12639.42193,E,66.2,M
20201028002642893,3727.03247,N,12639.42193,E,66.2,M
20201028002642991,3727.03246,N,12639.42193,E,66.2,M
20201028002643095,3727.03242,N,12639.42191,E,66.2,M
20201028002643195,3727.03242,N,12639.42192,E,66.2,M
20201028002643297,3727.03240,N,12639.42191,E,66.1,M
20201028002643397,3727.03238,N,12639.42191,E,66.1,M
20201028002643493,3727.03237,N,12639.42192,E,66.1,M
20201028002643590,3727.03236,N,12639.42191,E,66.0,M
20201028002643695,3727.03234,N,12639.42192,E,66.0,M
20201028002643795,3727.03233,N,12639.42192,E,65.9,M
20201028002643894,3727.03232,N,12639.42192,E,65.9,M
20201028002643995,3727.03231,N,12639.42193,E,65.9,M
20201028002644096,3727.03228,N,12639.42191,E,65.9,M
20201028002644195,3727.03227,N,12639.42192,E,65.8,M
20201028002644300,3727.03229,N,12639.42194,E,65.8,M
20201028002644398,3727.03228,N,12639.42194,E,65.7,M
20201028002644496,3727.03227,N,12639.42193,E,65.7,M
20201028002644594,3727.03226,N,12639.42193,E,65.7,M
20201028002644697,3727.03223,N,12639.42191,E,65.7,M
20201028002644794,3727.03225,N,12639.42193,E,65.6,M
20201028002644891,3727.03223,N,12639.42193,E,65.5,M
20201028002644987,3727.03223,N,12639.42193,E,65.5,M
20201028002645097,3727.03219,N,12639.42191,E,65.5,M
20201028002645194,3727.03220,N,12639.42192,E,65.5,M
20201028002645295,3727.03217,N,12639.42190,E,65.4,M
20201028002645396,3727.03217,N,12639.42190,E,65.4,M
20201028002645497,3727.03217,N,12639.42190,E,65.4,M
20201028002645594,3727.03217,N,12639.42190,E,65.3,M
20201028002645696,3727.03215,N,12639.42190,E,65.3,M
20201028002645795,3727.03213,N,12639.42188,E,65.3,M
20201028002645896,3727.03214,N,12639.42190,E,65.2,M
20201028002645993,3727.03212,N,12639.42188,E,65.2,M
